doc;source;author;title;year;text_type
BibItMonti5.txt;BibIt;Vincenzo Monti;La visione d'Ezechiello;1776;poesia
BibItMonti12.txt;BibIt;Vincenzo Monti;Prometeo;1779;poesia
BibItMonti11.txt;BibIt;Vincenzo Monti;Per sua Em. Guido Calcagnini;1779;poesia
BibItMonti10.txt;BibIt;Vincenzo Monti;Per S. A. il barone Ludovico d'Erthal;1779;poesia
BibItMonti9.txt;BibIt;Vincenzo Monti;Per S. A. don Pietro Vigilio;1779;poesia
BibItMonti8.txt;BibIt;Vincenzo Monti;Per la passione di Nostro Signore;1779;poesia
BibItMonti1.txt;BibIt;Vincenzo Monti;Cristo raffigurato nel sasso;1780;poesia
BibItMonti3.txt;BibIt;Vincenzo Monti;In morte di Ugo di Bassville;1782;poesia
BibItMonti2.txt;BibIt;Vincenzo Monti;Il pellegrino apostolico;1782;poesia
BibItMonti4.txt;BibIt;Vincenzo Monti;La musogonia;1797;poesia
Teatro.IV.44.Testo.txt;MIDIA;Vincenzo Monti;Caio Gracco;1802;teatro
BibItMonti14.txt;BibIt;Vincenzo Monti;Il beneficio;1805;poesia
BibItMonti13.txt;BibIt;Vincenzo Monti;Il Bardo della Selva Nera;1806;poesia
BibItMonti16.txt;BibIt;Vincenzo Monti;La palingenesi politica;1809;poesia
BibItMonti17.txt;BibIt;Vincenzo Monti;La spada di Federico II;1809;poesia
Poesia.IV.29.Testo.txt;MIDIA;Vincenzo Monti;Traduzione dell’ “Iliade”;1810;poesia
BibItMonti15.txt;BibIt;Vincenzo Monti;La Feroniade;1816;poesia
BibItMonti6.txt;BibIt;Vincenzo Monti;Le poesie liriche;1828;poesia
LLSpinoso1.txt;Liber Liber;Vincenzo Spinoso;Mal di Calabria;1944;prosa letteraria
LISLilli1.txt;LIS;Virgilio Lilli;Hiroshima angoscia del mondo ;1948;stampa
diacorisBrancati1.txt;DiaCoris;Vitaliano Brancati / Il Mondo;Due siciliani a Londra. Qualcosa di scandaloso;1949;stampa
LLRavagli1.txt;Liber Liber;Vitaliano Ravagli;Asce di guerra;1956;prosa letteraria
LISBrancati1.txt;LIS;Vitalino Brancati;Le Capitale;1947;stampa
LISBrancati2.txt;LIS;Vitalino Brancati;Tutti separatisti nella primavera del '45;1947;stampa
Espositivi.IV.28.Testo.txt;MIDIA;Vittorio Alfieri;Della tirannide;1777;espositivo
ita000019.txt;ItaDraCor;Vittorio Alfieri;Virginia;1783;teatro
ita000018.txt;ItaDraCor;Vittorio Alfieri;Timoleone;1783;teatro
ita000015.txt;ItaDraCor;Vittorio Alfieri;Rosmunda;1783;teatro
ita000014.txt;ItaDraCor;Vittorio Alfieri;Polinice;1783;teatro
ita000013.txt;ItaDraCor;Vittorio Alfieri;Ottavia;1783;teatro
ita000012.txt;ItaDraCor;Vittorio Alfieri;Oreste;1783;teatro
ita000010.txt;ItaDraCor;Vittorio Alfieri;Merope;1783;teatro
ita000007.txt;ItaDraCor;Vittorio Alfieri;Filippo;1783;teatro
ita000003.txt;ItaDraCor;Vittorio Alfieri;Antigione;1783;teatro
Teatro.IV.42.Testo.txt;MIDIA;Vittorio Alfieri;Agamennone;1783;prosa letteraria
BibItAlfieri1.txt;BibIt;Vittorio Alfieri;Agide;1788;teatro
ita000016.txt;ItaDraCor;Vittorio Alfieri;Saul;1788;teatro
ita000009.txt;ItaDraCor;Vittorio Alfieri;Maria Stuarda;1788;teatro
ita000008.txt;ItaDraCor;Vittorio Alfieri;La congiura de' Pazzi;1788;teatro
ProsaLett.IV.1.Testo.txt;MIDIA;Vittorio Alfieri;La virtù sconosciuta;1788;prosa letteraria
ita000017.txt;ItaDraCor;Vittorio Alfieri;Sofonisba;1789;teatro
ita000011.txt;ItaDraCor;Vittorio Alfieri;Mirra;1789;teatro
ita000006.txt;ItaDraCor;Vittorio Alfieri;Don Garzia;1789;teatro
ita000005.txt;ItaDraCor;Vittorio Alfieri;Bruto secondo;1789;teatro
ita000004.txt;ItaDraCor;Vittorio Alfieri;Bruto primo;1789;teatro
ProsaLett.IV.40.Testo.txt;MIDIA;Vittorio Alfieri;Vita;1790;prosa letteraria
Poesia.IV.27.Testo.txt;MIDIA;Vittorio Alfieri;Rime;1803;poesia
LLBersezio2.txt;Liber Liber;Vittorio Bersezio;La plebe;1867;prosa letteraria
LLBersezio1.txt;Liber Liber;Vittorio Bersezio;La carità del prossimo;1868;prosa letteraria
LLBersezio3.txt;Liber Liber;Vittorio Bersezio;Povera Giovanna!;1869;prosa letteraria
BibItBetteloni1.txt;BibIt;Vittorio Betteloni ;Canzoniere dei vent'anni;1861;poesia
diacorisBrancati2.txt;DiaCoris;Vittorio Brancati;Ritorno alla censura;1952;espositivo
LISGorresio1.txt;LIS;Vittorio Gorresio;Come Scelba giunse al rinvio della «notizia» molto attesa;1953;stampa
LISGorresio2.txt;LIS;Vittorio Gorresio;Dopo l'arresto di Danilo Dolci scrittore cattolico/ amico dei poveri;1956;stampa
diacorisGorresio1.txt;DiaCoris;Vittorio Gorresio;Spaventati dal telegramma di Stalin spaventano il paese per 48 ore;1948;stampa
li0368.txt;CLiGS Ro;Vittorio Imbriani;Dio ne scampi dagli Orsenigo;1876;prosa letteraria
diacorisDomLet2.txt;DiaCoris;Vittorio Pica / La Domenica Letteraria;La vita rovescio;1884;stampa
LLYambo1.txt;Liber Liber;Yambo;Ciuffettino;1908;prosa letteraria
LLYambo2.txt;Liber Liber;Yambo;L’allevatore di dinosauri;1926;prosa letteraria
LLYambo3.txt;Liber Liber;Yambo;Il Corsaro Giallo ovvero I filibustieri della Lumaca;1936;prosa letteraria
LLYambo4.txt;Liber Liber;Yambo;Viaggi e avventure attraverso il Tempo e lo Spazio;1944;prosa letteraria
